2481444,173917,1
2481444,412803,1
2482094,7546,2
2482355,55543,2
2483722,68158,1
2483722,109912,1
2486556,410695,2
2490273,116797,2
2495312,80441,2
2495957,37972,2
2501050,408401,2
2502321,76235,1
2502321,197885,1
2504150,89339,1
2504150,110987,1
2504586,186797,2
2504763,20069,1
2504763,412803,1
2510318,193887,1
2510318,412803,1
2510689,7546,2
2511531,162157,2
2516634,248436,2
2525024,80441,1
2525024,162916,1
2525543,220213,2
2527130,342418,2
2527305,47652,1
2527305,225067,1
2528665,87495,1
2528665,161764,1
2531909,47462,2
2532382,364547,2
2534498,237410,2
2537946,174641,2
2540778,12445,1
2540778,81642,1
2541029,110987,1
2541029,274413,1
2543896,47652,2
2546577,193887,2
2547649,232150,2
2549353,7690,1
2549353,248681,1
2550954,317907,2
2559300,162157,2
2565763,278734,2
2569466,250719,1
2569466,264447,1
2572276,209520,2
2574633,222031,2
2574743,80441,2
2579969,162916,1
2579969,220213,1
2580140,204205,2
2583396,402130,1
2583396,410511,1
2585276,7673,2
2585298,236144,2
2587931,215803,2
2588226,28413,1
2588226,116089,1
2588651,220114,2
2591005,292590,2
2591769,176142,2
2598048,226155,1
2598048,412803,1
2599312,110987,1
2599312,116089,1
2607992,47652,2
2608011,193887,1
2608011,412803,1
2608555,7710,1
2608555,293031,1
2608726,450950,2
2610530,339904,2
2611488,7546,2
2614290,15760,1
2614290,161350,1
2619086,330549,2
2620342,406289,2
2620998,47462,1
2620998,109912,1
2621457,408401,1
2621457,412803,1
2621629,176142,1
2621629,209520,1
2624331,408401,1
2624331,412803,1
2628340,433202,2
2630073,162916,2
2631473,200600,2
2633845,378498,1
2633845,383525,1
2634526,162157,2
2635098,176783,2
2635146,236144,2
2635921,364547,2
2636104,158238,2
2638760,100875,2
2642593,162157,2
2645717,162157,1
2645717,230835,1
2648045,116089,1
2648045,162157,1
2649357,12445,2
2649812,404603,2
2650108,247401,2
2661538,249987,1
2661538,438914,1
2663330,74190,2
2664643,307524,2
2664950,80441,1
2664950,249987,1
2665433,343314,2
2665507,287499,1
2665507,334241,1
2667338,404765,2
2669581,436925,1
2669581,437398,1
2671396,193887,2
2672704,309630,1
2672704,412803,1
2673741,47462,1
2673741,157460,1
2687431,205827,2
2693338,408401,2
2696063,404765,2
2701413,193887,1
2701413,412803,1
2702747,363623,2
2703318,116089,1
2703318,408401,1
2703849,37972,1
2703849,412803,1
2707684,192313,1
2707684,412803,1
2714499,358441,2
2714898,239965,2
2715424,445857,2
2715976,220144,2
2719680,20069,2
2721357,274366,2
2722645,37972,2
2724371,176142,2
2725805,110987,1
2725805,347230,1
2726659,87495,1
2726659,109912,1
2733619,241952,1
2733619,343163,1
2733964,162916,1
2733964,188032,1
2736225,28413,1
2736225,412803,1
2740076,162157,2
2742686,7701,2
2742823,47462,2
2745071,268143,2
2746626,7690,1
2746626,350681,1
2746708,433202,2
2747127,297841,1
2747127,412803,1
2753495,191590,2
2753682,209520,2
2753894,220123,2
2755594,20069,1
2755594,162157,1
2756484,144290,2
2758834,236144,1
2758834,412803,1
2759349,162916,2
2760243,193887,1
2760243,412803,1
2764558,387425,2
2768281,116089,1
2768281,150302,1
2778500,28413,1
2778500,80441,1
2778531,298558,2
2778593,364547,2
2779739,37972,2
2781009,7697,2
2784371,116089,1
2784371,430226,1
2784421,166218,2
2785310,162916,2
2785990,365936,2
2786860,146549,2
2788704,193887,1
2788704,412803,1
2793792,47462,1
2793792,248436,1
2794832,12882,2
2798548,88055,1
2798548,338933,1
2799573,140911,2
2800698,162157,2
2803212,80441,1
2803212,176783,1
2809898,37972,2
2810040,7673,1
2810040,157460,1
2810779,193887,2
2811077,110987,1
2811077,116089,1
2811272,37972,2
2811515,7546,1
2811515,100704,1
2815938,66627,1
2815938,230835,1
2817054,177730,2
2817160,220213,2
2819534,401753,2
2819615,170953,2
2821729,49506,2
2824808,162370,2
2832468,47652,2
2834186,89339,1
2834186,412803,1
2835079,249987,2
2843020,364547,2
2843299,47462,1
2843299,69133,1
2845966,30271,1
2845966,153168,1
2846247,272880,2
2851017,274275,2
2851325,46826,2
2862805,47462,2
2863558,139794,2
2867325,193887,1
2867325,412803,1
2871167,220144,2
2873482,109912,2
2873968,262244,2
2874768,257748,2
2877515,110987,1
2877515,412803,1
2877963,64600,1
2877963,140859,1
2880938,116089,1
2880938,412803,1
2883322,220213,2
2883674,16103,1
2883674,162916,1
2885032,176142,1
2885032,209520,1
2888070,373371,2
2890358,37972,2
2890459,89339,1
2890459,116089,1
2896129,438914,2
2896827,81642,2
2900043,191879,2
2905246,46754,2
2905543,167266,2
2906199,116089,1
2906199,408401,1
2910064,236144,1
2910064,338803,1
2911130,165704,2
2917462,162157,1
2917462,434841,1
2917888,7673,1
2917888,364547,1
2918203,152257,2
2919375,162157,2
2919515,7546,2
2919841,241952,1
2919841,321207,1
2921798,456074,2
2924361,116089,1
2924361,412803,1
2927282,95301,2
2934378,116411,2
2934507,108837,2
2936089,30405,2
2937486,28413,1
2937486,412803,1
2937504,116089,1
2937504,236144,1
2942036,47462,1
2942036,320806,1
2944726,116089,2
2947864,110987,1
2947864,116089,1
2958691,343314,2
2962037,20069,1
2962037,73983,1
2962666,339755,2
2965742,45816,2
2968480,56292,1
2968480,395744,1
2968619,7671,1
2968619,12882,1
2971273,110987,1
2971273,412803,1
2971447,47462,2
2971996,110987,1
2971996,412803,1
2972150,37972,1
2972150,47462,1
2974875,397269,1
2974875,412803,1
2975732,232919,2
2979637,7287,1
2979637,193887,1
2980265,44031,2
2981296,176783,2
2981556,297605,1
2981556,441624,1
2981604,7671,1
2981604,233778,1
2982167,330468,2
2985531,37636,1
2985531,207631,1
2988535,37972,1
2988535,162157,1
2989464,191069,1
2989464,285643,1
2991773,408401,2
2991807,375900,2
2992966,153539,2
2994559,249987,2
2995090,28413,2
2999852,287153,1
2999852,447669,1
3001150,347230,1
3001150,412803,1
3002823,128175,2
3005909,412803,2
3012105,338278,2
3015210,150302,1
3015210,408401,1
3018198,209520,2
3020846,162157,2
3021920,236144,1
3021920,347230,1
3023235,355842,2
3025054,109912,2
3032384,37972,1
3032384,421681,1
3032644,110987,1
3032644,347230,1
3032806,35284,2
3033737,109912,2
3036487,43250,2
3038085,405458,2
3039200,110987,1
3039200,116089,1
3040348,95299,2
3048839,7528,1
3048839,338933,1
3054100,31006,2
3060714,89339,1
3060714,408401,1
3060768,7673,2
3064373,54407,2
3064888,169728,2
3066652,193887,1
3066652,412803,1
3067739,37972,1
3067739,81642,1
3072380,7673,2
3074528,89339,1
3074528,116089,1
3078049,47462,1
3078049,220123,1
3081448,28413,1
3081448,150302,1
3081515,29503,1
3081515,412803,1
3083804,347230,1
3083804,412803,1
3085115,165704,1
3085115,248436,1
3085555,274413,1
3085555,412803,1
3085672,293366,2
3086796,302788,2
3087553,47652,2
3097533,317907,2
3100162,37672,1
3100162,47462,1
3101772,270681,2
3102470,7671,2
3108368,47462,2
3108540,221048,2
3109883,80495,2
3114748,45767,2
3118099,412803,2
3123332,37972,2
3127044,28413,1
3127044,110987,1
3127659,410695,2
3128421,175007,1
3128421,320018,1
3139866,236144,2
3144962,257728,2
3152666,165704,2
3153381,191648,1
3153381,404765,1
3164187,28413,1
3164187,150302,1
3165738,89339,1
3165738,412803,1
3167598,259126,2
3168922,157460,2
3169285,161764,1
3169285,438914,1
3171327,71712,2
3173288,358441,2
3173360,67930,1
3173360,109912,1
3177039,46893,2
3177415,7690,1
3177415,248681,1
3179805,280156,1
3179805,323460,1
3180537,209520,1
3180537,404765,1
3181103,151612,2
3184652,434841,2
3186102,47652,2
3188265,412803,2
3192123,35010,2
3194057,51636,2
3195616,176142,2
3195678,176142,1
3195678,209520,1
3200525,47652,2
3205482,209520,2
3207580,116089,1
3207580,412803,1
3210107,220213,2
3211075,47462,1
3211075,451235,1
3219447,162157,2
3221774,209520,2
3222216,87495,1
3222216,162157,1
3227889,49506,1
3227889,176142,1
3228708,289593,2
3229406,57433,1
3229406,346340,1
3230320,162916,2
3230576,7673,2
3233069,162916,2
3233882,209520,2
3234513,46771,2
3234887,408401,1
3234887,412803,1
3235176,9287,1
3235176,55728,1
3235736,55854,1
3235736,315760,1
3239460,364547,2
3240338,249987,2
3247043,249987,2
3250358,28413,2
3251222,28101,1
3251222,193887,1
3251405,28413,1
3251405,116089,1
3252087,28413,1
3252087,110987,1
3252092,7673,2
3256659,175519,1
3256659,412803,1
3257909,231339,2
3259153,173321,2
3259732,109912,1
3259732,110987,1
3260766,434841,1
3260766,447497,1
3265208,12445,1
3265208,317907,1
3266647,28413,1
3266647,408401,1
3270097,47652,2
3270508,62990,1
3270508,249987,1
3274863,116089,1
3274863,347230,1
3284527,43093,2
3287585,110987,1
3287585,412803,1
3289862,363060,1
3289862,412803,1
3292012,81642,1
3292012,209520,1
3302902,47462,2
3302904,401688,2
3303078,301739,2
3304291,262792,2
3304973,37972,1
3304973,317907,1
3307495,47652,2
3313570,44866,2
3315274,191389,2
3315625,200600,2
3315801,12882,2
3316669,193887,1
3316669,408401,1
3317488,346218,2
3317724,347230,1
3317724,412803,1
3319279,150302,1
3319279,408401,1
3321320,409167,1
3321320,422950,1
3324499,248436,1
3324499,376049,1
3325198,7546,1
3325198,170355,1
3326962,110987,1
3326962,412803,1
3328247,224265,1
3328247,349988,1
3328579,320998,2
3328629,110987,1
3328629,116089,1
3328695,37972,2
3335295,275354,2
3335887,7673,1
3335887,157460,1
3341786,30377,1
3341786,315017,1
3344788,37972,2
3345609,89339,1
3345609,193887,1
3346405,116411,2
3348096,162157,2
3348117,47652,2
3350572,7528,1
3350572,412803,1
3350630,178887,2
3356178,438914,2
3360303,37972,2
3361496,236144,2
3363228,7673,1
3363228,157460,1
3364237,157460,2
3365792,438914,2
3366369,265731,2
3366908,33303,2
3371347,433202,2
3373120,62990,2
3373487,39666,2
3377422,7528,1
3377422,232921,1
3377680,157460,2
3382096,116089,1
3382096,170455,1
3387660,315985,2
3391076,116089,2
3392093,176142,1
3392093,285402,1
3393583,87426,2
3395650,28413,1
3395650,412803,1
3396611,251418,1
3396611,409092,1
3396818,96785,2
3398627,416121,2
3400205,12439,2
3401809,150302,1
3401809,193887,1
3404561,350661,2
3406170,408401,2
3406478,149847,1
3406478,236144,1
3412052,307958,2
3415221,37972,1
3415221,278354,1
3416000,317907,2
3419067,37972,2
3421006,110987,2
3421660,37972,2
3424074,12445,1
3424074,317907,1
3425273,67930,2
3430464,116089,1
3430464,412803,1
3434523,317907,2
3436030,281472,2
3437703,29129,2
3440561,49506,2
3441603,47462,1
3441603,220213,1
3445668,176783,1
3445668,412803,1
3450097,176142,2
3453250,110987,1
3453250,347230,1
3459181,318900,1
3459181,412803,1
3466755,28413,2
3467884,28413,2
3479362,34218,2
3482027,247121,2
3482103,110987,1
3482103,412803,1
3482271,48945,2
3483830,410695,1
3483830,451235,1
3491615,329624,2
3492893,43316,2
3495063,76648,1
3495063,193887,1
3496113,408401,1
3496113,412803,1
3496690,351037,1
3496690,369019,1
3502197,86980,1
3502197,153168,1
3503716,139794,2
3504903,432453,2
3506151,110987,1
3506151,116089,1
3506709,110987,1
3506709,412803,1
3511105,110351,1
3511105,287656,1
3518454,95301,2
3520826,176142,1
3520826,199787,1
3532013,153168,1
3532013,203102,1
3533253,29391,2
3536416,100704,2
3540054,101856,1
3540054,116089,1
3540653,249861,1
3540653,412803,1
3542029,89339,1
3542029,150302,1
3544821,193887,2
3546576,14550,1
3546576,154116,1
3547396,103405,1
3547396,326379,1
3548119,410695,2
3557109,28413,1
3557109,347230,1
3557545,47652,2
3560173,15760,1
3560173,113853,1
3566934,37972,2
3568280,310678,2
3568300,118830,1
3568300,151730,1
3574337,47462,2
3575826,198561,1
3575826,432226,1
3578915,116089,1
3578915,412803,1
3581070,45383,2
3590757,358441,2
3591500,218713,1
3591500,265257,1
3592516,347230,1
3592516,412803,1
3599998,274413,1
3599998,412803,1
3600983,176142,1
3600983,412803,1
3604025,223922,2
3605820,28413,1
3605820,412803,1
3606346,203102,1
3606346,230835,1
3611100,408401,1
3611100,412803,1
3617985,220213,2
3620357,89704,2
3621030,70023,1
3621030,320558,1
3621905,37972,2
3622609,37972,1
3622609,47462,1
3623396,209520,2
3623479,47652,2
3625102,140340,2
3629506,193887,1
3629506,412803,1
3635456,152659,2
3636196,88055,1
3636196,239617,1
3636620,7673,1
3636620,157460,1
3638072,344591,2
3640365,251819,1
3640365,429908,1
3640545,220213,2
3643690,408401,1
3643690,412803,1
3644019,162916,2
3644734,192527,2
3645812,407018,2
3646845,193887,1
3646845,412803,1
3647079,192116,2
3649278,333676,1
3649278,425609,1
3649539,37972,1
3649539,189253,1
3651629,116089,1
3651629,412803,1
3654751,110987,1
3654751,116089,1
3655350,7710,1
3655350,47462,1
3659107,7673,1
3659107,47462,1
3659465,30937,2
3659849,47652,2
3661662,144959,1
3661662,218251,1
3661860,40924,2
3662711,47462,1
3662711,236144,1
3665188,46652,2
3666741,116089,1
3666741,347230,1
3672246,7546,1
3672246,460286,1
3677122,387270,2
3678564,68880,1
3678564,209520,1
3680671,76433,2
3680955,225067,2
3683572,284241,2
3692398,38711,2
3693761,162916,2
3701703,116089,1
3701703,412803,1
3704716,30271,1
3704716,150302,1
3704799,62536,2
3704944,162916,2
3705190,355002,2
3708958,315696,2
3711293,388836,2
3714458,47462,1
3714458,220213,1
3714904,347230,2
3721555,110987,1
3721555,193887,1
3721909,28413,1
3721909,193887,1
3725731,77760,2
3726664,236144,1
3726664,358441,1
3726877,282975,1
3726877,407979,1
3727952,343685,2
3733751,153168,1
3733751,364547,1
3734024,68880,2
3735477,209520,1
3735477,343163,1
3735748,361277,2
3738474,266580,2
3738544,83739,2
3749371,109912,1
3749371,116089,1
3752645,32576,2
3753385,236387,2
3756498,116089,1
3756498,347230,1
3756516,19452,2
3765356,110987,1
3765356,412803,1
3765761,116089,1
3765761,412803,1
3767283,236144,2
3769398,228624,2
3773901,308680,2
3776519,370624,2
3777269,110987,1
3777269,347230,1
3780422,114633,2
3782260,408401,1
3782260,412803,1
3782517,200711,2
3789486,28413,1
3789486,412803,1
3793405,51039,2
3797601,228116,2
3809704,200600,2
3811074,116089,1
3811074,408401,1
3812366,75164,2
3813327,110987,1
3813327,116089,1
3818434,20150,2
3819666,364547,2
3825020,55200,1
3825020,209339,1
3825321,445989,2
3833308,168992,2
3835309,278232,2
3836860,253881,2
3841603,55005,2
3842494,28413,1
3842494,110987,1
3849494,30271,1
3849494,347230,1
3852075,100704,1
3852075,209520,1
3862541,193887,1
3862541,412803,1
3864382,116089,1
3864382,150302,1
3868016,158494,2
3869120,259126,2
3869823,110987,1
3869823,412803,1
3870763,99280,2
3872880,37972,1
3872880,358441,1
3873362,32480,2
3875802,346035,2
3877964,7671,2
3884097,320998,2
3885926,53765,2
3893017,109912,2
3893229,47462,2
3901886,169728,2
3902190,433202,2
3903171,116089,1
3903171,347230,1
3915499,114471,1
3915499,183415,1
3915656,386207,1
3915656,412803,1
3917339,253182,2
3921457,7673,1
3921457,62990,1
3926710,89339,2
3941499,76190,1
3941499,301193,1
3944307,7671,1
3944307,37972,1
3949911,150302,2
3958529,84059,2
3958726,273724,2
3958976,283809,2
3958998,220213,2
3961006,43015,2
3970386,139794,1
3970386,420676,1
3975229,260731,1
3975229,419088,1
3980739,123678,1
3980739,393206,1
3984915,115376,2
3986942,349754,2
3988080,7690,1
3988080,225783,1
3993467,230835,1
3993467,400546,1
3994364,326058,1
3994364,353968,1
3994557,176783,2
3994645,403642,2
3995668,193887,1
3995668,412803,1
3998042,7671,2
3998807,347230,1
3998807,412803,1
3999989,186249,1
3999989,389334,1
4000201,110987,1
4000201,412803,1
4000844,248436,2
4000920,37972,2
4002065,412803,2
4002655,206255,2
4007100,248871,2
4011150,266580,1
4011150,293781,1
4016643,408401,1
4016643,412803,1
4017152,457592,1
4017152,458206,1
4018269,47462,1
4018269,285247,1
4022258,176142,2
4027554,110987,1
4027554,412803,1
4028491,110987,1
4028491,412803,1
4029583,47462,1
4029583,320998,1
4034655,42510,2
4036083,279900,2
4039054,87495,2
4043730,416433,2
4046470,411919,2
4052367,364547,2
4053173,87495,2
4055340,147940,2
4056041,49506,2
4056429,85426,2
4056715,68880,2
4058693,109206,2
4064515,28413,1
4064515,412803,1
4069014,352203,2
4073644,110987,1
4073644,412803,1
4077949,150302,1
4077949,274413,1
4087918,220144,2
4092348,280335,2
4097534,233561,2
4099957,244524,2
4100236,220213,2
4100570,209520,2
4102531,152843,2
4103638,89339,1
4103638,116089,1
4110727,385167,2
4111788,347230,1
4111788,412803,1
4114185,47462,1
4114185,215036,1
4115953,404765,2
4118849,47652,2
4123456,28413,1
4123456,116089,1
4125118,110987,1
4125118,347230,1
4132493,110987,1
4132493,116089,1
4133221,162157,1
4133221,215036,1
4143538,161764,1
4143538,267321,1
4144501,243319,2
4145020,7673,1
4145020,47462,1
4146543,193887,2
4152589,369638,1
4152589,412803,1
4159061,341784,1
4159061,412803,1
4175423,412803,2
4175966,7546,1
4175966,236144,1
4182036,358441,2
4185808,408401,1
4185808,412803,1
4187695,116089,1
4187695,412803,1
4190312,28413,1
4190312,150302,1
4191444,116426,2
4196866,342104,2
4201880,246996,2
4201934,236144,2
4203106,267781,1
4203106,387050,1
4204213,28413,1
4204213,110987,1
4205694,12882,1
4205694,157460,1
4209197,224006,2
4212691,37972,2
4214024,116089,2
4214357,113476,1
4214357,419497,1
4217551,410695,2
4220642,267781,2
4222081,256805,2
4224080,193887,2
4229095,47652,2
4239660,110987,1
4239660,116089,1
4253243,110987,1
4253243,408401,1
4253865,67930,1
4253865,80441,1
4254523,443139,2
4256226,220213,2
4256272,47462,1
4256272,220123,1
4261550,404765,1
4261550,417277,1
4262836,110987,1
4262836,408401,1
4267913,117046,2
4271710,55005,2
4272237,245804,2
4274643,28413,1
4274643,110987,1
4278224,116089,1
4278224,347230,1
4283970,100704,1
4283970,176142,1
4287285,139794,2
4289880,100704,1
4289880,267416,1
4290554,162916,2
4291014,197316,1
4291014,412803,1
4291720,80441,2
4292296,353994,2
4293805,157460,2
4297247,412803,2
4298671,13997,1
4298671,412803,1
4301574,176142,1
4301574,209520,1
4301791,107556,2
4310395,274413,2
4312055,110987,2
4313578,54090,2
4315285,46427,2
4322453,203102,2
4323703,110987,2
4327587,37972,2
4331509,82048,2
4338815,47462,2
4342145,203102,2
4342629,89339,1
4342629,116089,1
4348855,63753,1
4348855,63803,1
4351032,262600,2
4351588,153168,1
4351588,236144,1
4351646,426799,2
4352721,233826,2
4352926,30271,2
4355076,47462,2
4355770,162916,2
4359089,408401,1
4359089,412803,1
4359313,193887,1
4359313,412803,1
4360305,30271,1
4360305,116089,1
4360352,95345,1
4360352,239632,1
4363033,438914,2
4364839,181600,2
4365523,30271,1
4365523,150302,1
4367686,317735,1
4367686,412803,1
4370703,367444,2
4370780,343685,2
4379587,81996,2
4383115,193887,1
4383115,412803,1
4384288,40924,2
4387192,262244,1
4387192,286591,1
4390864,383682,1
4390864,422952,1
4391865,220144,2
4397883,28413,1
4397883,116089,1
4399116,412803,2
4402159,320998,2
4405597,47462,1
4405597,110987,1
4405790,151592,1
4405790,265956,1
4406391,110987,1
4406391,236144,1
4407288,109912,2
4410249,28413,1
4410249,412803,1
4410331,153168,2
4411625,116089,1
4411625,347230,1
4412895,186249,1
4412895,230835,1
4413015,63765,1
4413015,153168,1
4413757,109912,1
4413757,165704,1
4415960,272032,2
4417256,372818,2
4418883,150302,2
4421413,262600,2
4424735,116089,1
4424735,150302,1
4428211,109912,1
4428211,162157,1
4430601,364547,2
4433594,183149,2
4435062,43250,2
4435184,278232,2
4437106,116089,1
4437106,408401,1
4441022,151994,2
4443871,7697,2
4446871,209520,2
4449382,28413,2
4451222,298558,2
4453590,7673,2
4456883,41536,2
4457629,301213,2
4459644,7528,2
4460436,12445,2
4461091,116089,1
4461091,412803,1
4463768,110987,1
4463768,412803,1
4465014,172849,2
4465706,1508,1
4465706,395021,1
4467026,116089,1
4467026,412803,1
4473844,30271,1
4473844,116089,1
4474986,408401,1
4474986,412803,1
4476192,220114,1
4476192,284704,1
4479053,30271,2
4486066,37972,2
4489034,116089,1
4489034,347230,1
4491316,330834,1
4491316,339926,1
4492243,74663,2
4498561,50800,1
4498561,237037,1
4503294,67930,1
4503294,422072,1
4505179,176142,1
4505179,209520,1
4507839,109912,1
4507839,221830,1
4508963,150152,2
4509481,364547,2
4513111,150302,1
4513111,165704,1
4514637,110987,1
4514637,412803,1
4514651,248436,2
4518277,173917,2
4522711,200548,2
4529996,37972,1
4529996,158146,1
4530060,28413,1
4530060,150302,1
4531484,38044,2
4532753,164495,2
4534532,70983,1
4534532,89704,1
4535728,81642,1
4535728,317907,1
4536698,109433,2
4537771,162916,2
4547132,162916,2
4547902,33603,1
4547902,141357,1
4551919,169253,2
4554592,47652,2
4555044,376354,2
4558284,116089,1
4558284,412803,1
4562769,110987,1
4562769,347230,1
4567222,116089,1
4567222,412803,1
4576111,376788,2
4580411,115292,2
4580818,28413,1
4580818,347230,1
4581659,347230,1
4581659,412803,1
4583543,140050,1
4583543,192987,1
4593169,209520,2
4595383,72329,2
4595549,6941,1
4595549,412803,1
4596978,460544,2
4602635,229515,2
4604642,249987,2
4608674,110987,2
4611377,307378,2
4613326,220343,2
4613740,275592,2
4616168,414152,2
4618111,88055,2
4618485,116089,1
4618485,412803,1
4619444,319166,2
4621237,44269,2
4621932,89339,1
4621932,412803,1
4624475,66320,2
4625789,186500,2
4628102,62480,2
4629586,150302,1
4629586,430226,1
4629954,230835,1
4629954,236144,1
4630025,43265,2
4631564,150302,1
4631564,347230,1
4632015,81832,2
4647030,87495,2
4655013,434841,1
4655013,458462,1
4655402,110987,1
4655402,347230,1
4662578,365456,1
4662578,401733,1
4666327,116089,1
4666327,193887,1
4666926,278756,2
4667593,7673,1
4667593,165704,1
4674576,37972,1
4674576,87495,1
4675604,7671,1
4675604,20069,1
4676495,68554,2
4678993,394552,1
4678993,412803,1
4680351,162916,2
4682271,150302,1
4682271,412803,1
4683429,116089,1
4683429,412803,1
4690557,116089,2
4697054,37972,1
4697054,236144,1
4699981,220213,2
4702915,162916,2
4706037,200842,1
4706037,412803,1
4707067,110987,1
4707067,116089,1
4719553,317907,2
4727143,380256,1
4727143,417340,1
4728455,7671,1
4728455,220123,1
4729455,438914,2
4733592,162157,1
4733592,358441,1
4735369,318714,2
4735654,42479,2
4738304,80842,2
4746261,249987,2
4752663,157460,2
4753345,162157,2
4757488,157460,1
4757488,291392,1
4758576,215036,2
4763289,361467,1
4763289,410924,1
4774960,303135,2
4776405,53834,2
4779251,220213,2
4780727,236144,1
4780727,307835,1
4780896,47652,2
4780938,404765,2
4781831,7673,2
4785082,49643,2
4785641,42907,2
4787515,420177,2
4788176,408401,2
4792627,49506,2
4794689,89339,2
4799681,40924,2
4803499,80805,2
4808225,117170,1
4808225,395830,1
4815419,320998,2
4815455,186500,2
4816862,229191,1
4816862,300561,1
4819107,193887,2
4821623,37972,2
4825964,7671,2
4829307,290492,2
4831134,347230,1
4831134,412803,1
4831592,87495,2
4836221,7546,2
4836687,251819,1
4836687,379914,1
4838427,7546,1
4838427,412803,1
4839104,55755,1
4839104,139794,1
4841570,220213,2
4842062,51025,2
4844663,136144,1
4844663,236144,1
4848707,112818,2
4854573,45757,2
4854588,110987,1
4854588,116089,1
4855570,87495,2
4856017,162916,1
4856017,220213,1
4856108,109912,2
4858774,32729,1
4858774,52873,1
4858930,143412,1
4858930,412803,1
4859399,287013,2
4860116,265257,2
4863344,408401,2
4864000,408401,1
4864000,412803,1
4867903,33303,2
4868934,47462,2
4869096,81832,2
4870925,248123,2
4870954,54805,2
4871615,13650,1
4871615,412803,1
4872053,45190,2
4872437,201756,1
4872437,420410,1
4879224,201791,2
4886039,116089,1
4886039,150302,1
4889765,266278,2
4896449,46434,2
4899274,7673,2
4899847,249987,1
4899847,415989,1
4905245,89339,1
4905245,347230,1
4905762,28413,1
4905762,412803,1
4906957,116089,1
4906957,150302,1
4908208,143412,1
4908208,412803,1
4911674,33421,1
4911674,366926,1
4915224,27301,1
4915224,28413,1
4916561,110987,1
4916561,258642,1
4918629,37972,2
4922806,338858,2
4923594,37972,1
4923594,109912,1
4924858,433202,2
4929165,7546,1
4929165,248436,1
4929727,166911,2
4930690,54815,2
4931384,7528,1
4931384,161764,1
4937739,162157,2
4940130,116089,1
4940130,412803,1
4946032,298905,2
4947642,372032,2
4952272,396154,2
4952444,142930,1
4952444,215142,1
4952579,153668,1
4952579,412803,1
4953538,317907,1
4953538,412803,1
4954128,41587,2
4956545,412803,2
4958366,408401,1
4958366,412803,1
4959819,116089,1
4959819,270252,1
4960317,110987,1
4960317,412803,1
4971251,438914,2
4971787,56621,2
4974067,30271,1
4974067,110987,1
4975120,55755,1
4975120,331109,1
4976587,116089,1
4976587,412803,1
4978830,9287,1
4978830,346456,1
4984220,352203,2
4984606,37972,2
4987768,123461,1
4987768,220213,1
4991959,248103,2
4993884,116089,1
4993884,408401,1
4997971,71999,2
5002572,45756,1
5002572,46406,1
5002793,47462,1
5002793,404765,1
5003516,294120,2
5005918,171169,2
5006229,43235,2
5007066,7673,2
5008806,162916,1
5008806,220213,1
5009887,116089,1
5009887,412803,1
5018857,150302,2
5021128,209520,1
5021128,412803,1
5036677,7701,1
5036677,17431,1
5038098,28413,1
5038098,412803,1
5039906,30990,1
5039906,225406,1
5043638,287160,1
5043638,315928,1
5050904,318714,2
5051547,404765,2
5051601,157460,2
5051683,116089,1
5051683,412803,1
5057804,110987,1
5057804,347230,1
5058522,164495,2
5058771,285723,1
5058771,412803,1
5060274,245012,2
5065259,7671,1
5065259,87495,1
5069464,344086,2
5069613,343163,2
5070758,37972,2
5074091,116089,1
5074091,193887,1
5074686,218877,2
5081182,68880,2
5085339,237520,2
5088079,252030,1
5088079,394663,1
5088674,434841,2
5091101,376383,2
5094944,163856,2
5097378,7528,1
5097378,7673,1
5098075,193887,2
5099984,325112,2
5100395,47462,2
5101459,243700,2
5102466,236144,1
5102466,326135,1
5106529,67783,1
5106529,178818,1
5111986,374879,2
5115411,291392,2
5115777,28413,1
5115777,110987,1
5118091,109912,2
5127128,300057,2
5128934,376108,2
5130357,50566,2
5132476,184045,1
5132476,462217,1
5141890,110987,1
5141890,116089,1
5142359,358441,2
5146687,220213,2
5147117,98218,2
5147303,47473,1
5147303,180093,1
5147905,412803,1
5147905,446586,1
5150143,412803,2
5151120,162157,2
5155491,408227,2
5159801,200711,2
5160509,438914,2
5168060,80441,2
5170867,193887,1
5170867,412803,1
5172047,368999,1
5172047,415499,1
5175060,119146,2
5176487,412803,2
5178549,232150,2
5180727,28413,1
5180727,150302,1
5182758,432159,2
5183887,54815,2
5184474,349392,2
5188226,29129,2
5191061,43015,1
5191061,47462,1
5195649,293781,1
5195649,353968,1
5195793,205786,2
5199169,89339,1
5199169,412803,1
5200785,46754,1
5200785,119946,1
5202350,7673,1
5202350,162157,1
5203479,116089,1
5203479,408401,1
5203990,249987,2
5213143,45444,2
5213571,376383,2
5215753,170180,2
5225780,153168,1
5225780,376383,1
5225963,32576,2
5227000,158281,2
5227739,338370,2
5227781,110987,1
5227781,150302,1
5229276,412803,2
5236595,176142,1
5236595,434841,1
5238018,412059,1
5238018,412803,1
5240622,162916,1
5240622,220213,1
5241194,145932,1
5241194,223516,1
5248828,347230,2
5253060,38481,2
5253068,206612,2
5257148,157460,2
5262200,400546,2
5265287,405725,2
5269703,267800,1
5269703,338847,1
5269735,171881,2
5270019,298558,2
5270705,28413,1
5270705,408401,1
5276200,188803,1
5276200,443139,1
5285718,47462,1
5285718,434841,1
5286671,68788,2
5290359,162916,2
5291286,209520,2
5292097,249987,2
5292159,47462,2
